subject	session	condition	trial	prime	target	target_category	response_time	accuracy
s22_2018_cf	2	rIPS	18	sociale	frazione	quantity	1254.5	1	
s22_2018_cf	2	rIPS	19	sociale	altruismo	social	623.5	1	
s22_2018_cf	2	rIPS	20	quantità	dissenso	social	641.4000000000001	1	
s22_2018_cf	2	rIPS	21	quantità	patto	social	610.8000000000002	1	
s22_2018_cf	2	rIPS	22	sociale	cumulo	quantity	613.0999999999999	1	
s22_2018_cf	2	rIPS	23	quantità	rivalità	social	575.0999999999999	1	
s22_2018_cf	2	rIPS	24	quantità	grossezza	quantity	667.0999999999999	1	
s22_2018_cf	2	rIPS	25	sociale	alleanza	social	819.3000000000002	1	
s22_2018_cf	2	rIPS	26	sociale	dissenso	social	917.4000000000001	1	
s22_2018_cf	2	rIPS	27	sociale	gentilezza	social	851.5	1	
s22_2018_cf	2	rIPS	28	sociale	accumulo	quantity	628.3000000000002	1	
s22_2018_cf	2	rIPS	29	sociale	dispetto	social	821.7000000000003	1	
s22_2018_cf	2	rIPS	30	sociale	lusinga	social	679.5999999999999	1	
s22_2018_cf	2	rIPS	31	quantità	complotto	social	711.0	1	
s22_2018_cf	2	rIPS	32	quantità	scherzo	social	997.3000000000002	1	
s22_2018_cf	2	rIPS	33	quantità	nomea	social	647.9000000000001	1	
s22_2018_cf	2	rIPS	34	sociale	immensità	quantity	760.7000000000003	1	
s22_2018_cf	2	rIPS	35	sociale	allargamento	quantity	836.9000000000001	1	
s22_2018_cf	2	rIPS	36	quantità	cumulo	quantity	1222.2000000000003	1	
s22_2018_cf	2	rIPS	37	sociale	penuria	quantity	1080.3000000000002	1	
s22_2018_cf	2	rIPS	38	quantità	porzione	quantity	631.9000000000001	1	
s22_2018_cf	2	rIPS	39	quantità	emarginazione	social	617.0999999999999	1	
s22_2018_cf	2	rIPS	40	quantità	estensione	quantity	1219.3000000000002	1	
s22_2018_cf	2	rIPS	41	quantità	massa	quantity	733.3000000000002	1	
s22_2018_cf	2	rIPS	42	sociale	incremento	quantity	914.9000000000001	1	
s22_2018_cf	2	rIPS	43	sociale	venerazione	social	632.8000000000002	1	
s22_2018_cf	2	rIPS	44	sociale	socievolezza	social	618.4000000000001	1	
s22_2018_cf	2	rIPS	45	sociale	diffamazione	social	1084.5	1	
s22_2018_cf	2	rIPS	46	sociale	tonnellata	quantity	587.9000000000001	1	
s22_2018_cf	2	rIPS	47	sociale	nomea	social	615.3000000000002	1	
s22_2018_cf	2	rIPS	48	sociale	accrescimento	quantity	1153.3000000000002	1	
s22_2018_cf	2	rIPS	49	sociale	grossezza	quantity	1350.0	-1	
s22_2018_cf	2	rIPS	50	sociale	diminuzione	quantity	1458.8000000000002	1	
s22_2018_cf	2	rIPS	51	quantità	riduzione	quantity	635.7000000000003	1	
s22_2018_cf	2	rIPS	52	sociale	addizione	quantity	677.0	1	
s22_2018_cf	2	rIPS	53	quantità	quintale	quantity	764.5	1	
s22_2018_cf	2	rIPS	54	quantità	allargamento	quantity	616.7000000000003	-1	
s22_2018_cf	2	rIPS	55	quantità	sfacciataggine	social	1274.6	1	
s22_2018_cf	2	rIPS	56	quantità	carenza	quantity	722.7000000000003	1	
s22_2018_cf	2	rIPS	57	quantità	espansione	quantity	552.9000000000001	1	
s22_2018_cf	2	rIPS	58	quantità	dilatazione	quantity	709.5	1	
s22_2018_cf	2	rIPS	59	quantità	lusinga	social	627.8000000000002	1	
s22_2018_cf	2	rIPS	60	sociale	stazza	quantity	717.2000000000003	1	
s22_2018_cf	2	rIPS	61	sociale	sfacciataggine	social	1091.3000000000002	1	
s22_2018_cf	2	rIPS	62	quantità	competizione	social	986.5999999999999	1	
s22_2018_cf	2	rIPS	63	sociale	cospirazione	social	1030.0	1	
s22_2018_cf	2	rIPS	64	sociale	quintale	quantity	615.5999999999999	1	
s22_2018_cf	2	rIPS	65	quantità	ingrandimento	quantity	1145.7000000000003	1	
s22_2018_cf	2	rIPS	66	sociale	servitù	social	590.4000000000001	1	
s22_2018_cf	2	rIPS	67	quantità	gentilezza	social	689.8000000000002	1	
s22_2018_cf	2	rIPS	68	sociale	espansione	quantity	769.0999999999999	1	
s22_2018_cf	2	rIPS	69	quantità	altruismo	social	989.3000000000002	1	
s22_2018_cf	2	rIPS	70	sociale	dilatazione	quantity	760.5999999999999	1	
s22_2018_cf	2	rIPS	71	quantità	incremento	quantity	684.9000000000001	1	
s22_2018_cf	2	rIPS	72	sociale	notorietà	social	572.3000000000002	1	
s22_2018_cf	2	rIPS	73	quantità	addizione	quantity	760.3000000000002	1	
s22_2018_cf	2	rIPS	74	quantità	relazione	social	796.3000000000002	1	
s22_2018_cf	2	rIPS	75	sociale	ingrandimento	quantity	567.2000000000003	1	
s22_2018_cf	2	rIPS	76	sociale	mole	quantity	531.2000000000003	1	
s22_2018_cf	2	rIPS	77	quantità	immensità	quantity	1152.6	1	
s22_2018_cf	2	rIPS	78	sociale	offesa	social	805.5	1	
s22_2018_cf	2	rIPS	79	sociale	carenza	quantity	1136.2000000000003	1	
s22_2018_cf	2	rIPS	80	quantità	accrescimento	quantity	877.7000000000003	1	
s22_2018_cf	2	rIPS	81	quantità	alleanza	social	605.0999999999999	1	
s22_2018_cf	2	rIPS	82	quantità	enormità	quantity	679.7000000000003	1	
s22_2018_cf	2	rIPS	83	quantità	carico	quantity	655.0999999999999	1	
s22_2018_cf	2	rIPS	84	quantità	plebe	social	519.9000000000001	1	
s22_2018_cf	2	rIPS	85	quantità	etnia	social	502.0999999999999	1	
s22_2018_cf	2	rIPS	86	quantità	servitù	social	596.7000000000003	1	
s22_2018_cf	2	rIPS	87	sociale	emarginazione	social	999.5	1	
s22_2018_cf	2	rIPS	88	sociale	scherzo	social	602.4000000000001	1	
s22_2018_cf	2	rIPS	89	sociale	catasta	quantity	605.0	1	
s22_2018_cf	2	rIPS	90	quantità	offesa	social	575.9000000000001	1	
s22_2018_cf	2	rIPS	91	quantità	tonnellata	quantity	1075.3000000000002	-1	
s22_2018_cf	2	rIPS	92	quantità	decremento	quantity	579.2000000000003	1	
s22_2018_cf	2	rIPS	93	quantità	catasta	quantity	782.7000000000003	1	
s22_2018_cf	2	rIPS	94	sociale	tradizione	social	634.2000000000003	1	
s22_2018_cf	2	rIPS	95	sociale	grandezza	quantity	1091.6	1	
s22_2018_cf	2	rIPS	96	sociale	plebe	social	875.0999999999999	1	
s22_2018_cf	2	rIPS	97	sociale	carico	quantity	771.2000000000003	1	
s22_2018_cf	2	rIPS	98	sociale	enormità	quantity	495.2000000000003	-1	
s22_2018_cf	2	rIPS	99	quantità	diminuzione	quantity	1341.9	1	
s22_2018_cf	2	rIPS	100	sociale	massa	quantity	1163.3000000000002	1	
s22_2018_cf	2	rIPS	101	sociale	competizione	social	663.4000000000001	1	
s22_2018_cf	2	rIPS	102	sociale	sudditanza	social	711.5999999999999	1	
s22_2018_cf	2	rIPS	103	sociale	complotto	social	597.5999999999999	1	
s22_2018_cf	2	rIPS	104	quantità	frazione	quantity	648.5	1	
s22_2018_cf	2	rIPS	105	quantità	accumulo	quantity	889.0999999999999	-1	
s22_2018_cf	2	rIPS	106	quantità	diffamazione	social	968.5	1	
s22_2018_cf	2	rIPS	107	quantità	socievolezza	social	924.5999999999999	1	
s22_2018_cf	2	rIPS	108	sociale	estensione	quantity	994.7000000000003	1	
s22_2018_cf	2	rIPS	109	quantità	tradizione	social	789.5999999999999	1	
s22_2018_cf	2	rIPS	110	sociale	rivalità	social	1568.9	1	
s22_2018_cf	2	rIPS	111	quantità	fascino	social	541.0999999999999	1	
s22_2018_cf	2	rIPS	112	quantità	stazza	quantity	770.4000000000001	1	
s21_2018_nf	2	Cz	1	sociale	plebe	social	954.4000000000001	1	
s21_2018_nf	2	Cz	2	quantità	penuria	quantity	2255.0000000000005	-1	
s21_2018_nf	2	Cz	3	quantità	frazione	quantity	704.0	1	
s21_2018_nf	2	Cz	4	sociale	cumulo	quantity	1150.7000000000003	1	
s21_2018_nf	2	Cz	5	quantità	dispetto	social	875.5	1	
s21_2018_nf	2	Cz	6	quantità	socievolezza	social	1099.6	1	
s21_2018_nf	2	Cz	7	sociale	gentilezza	social	578.2000000000003	1	
s21_2018_nf	2	Cz	8	sociale	notorietà	social	741.7000000000003	1	
s21_2018_nf	2	Cz	9	quantità	accrescimento	quantity	1043.2000000000003	1	
s21_2018_nf	2	Cz	10	sociale	penuria	quantity	1187.9	-1	
s21_2018_nf	2	Cz	11	quantità	riduzione	quantity	727.3000000000002	1	
s21_2018_nf	2	Cz	12	quantità	gentilezza	social	724.8000000000002	1	
s21_2018_nf	2	Cz	13	quantità	tradizione	social	1554.9	1	
s21_2018_nf	2	Cz	14	sociale	diminuzione	quantity	1079.6	1	
s21_2018_nf	2	Cz	15	quantità	infamia	social	766.9000000000001	1	
s21_2018_nf	2	Cz	16	sociale	catasta	quantity	1099.2000000000003	1	
s21_2018_nf	2	Cz	17	quantità	allargamento	quantity	1153.9	1	
s21_2018_nf	2	Cz	18	quantità	nomea	social	702.5999999999999	1	
s21_2018_nf	2	Cz	19	sociale	accrescimento	quantity	2021.4	1	
s21_2018_nf	2	Cz	20	sociale	incremento	quantity	1775.4	1	
s21_2018_nf	2	Cz	21	quantità	plebe	social	1411.0	1	
s21_2018_nf	2	Cz	22	quantità	sfacciataggine	social	869.0999999999999	1	
s21_2018_nf	2	Cz	23	quantità	diffamazione	social	757.2000000000003	1	
s21_2018_nf	2	Cz	24	sociale	etnia	social	1250.0	1	
s21_2018_nf	2	Cz	25	sociale	carico	quantity	1034.7000000000003	1	
s21_2018_nf	2	Cz	26	sociale	alleanza	social	1172.0	1	
s21_2018_nf	2	Cz	27	sociale	porzione	quantity	736.2000000000003	1	
s21_2018_nf	2	Cz	28	sociale	ingrandimento	quantity	1333.6	1	
s21_2018_nf	2	Cz	29	sociale	decremento	quantity	827.0999999999999	1	
s21_2018_nf	2	Cz	30	quantità	patto	social	892.5999999999999	1	
s21_2018_nf	2	Cz	31	sociale	servitù	social	619.2000000000003	1	
s21_2018_nf	2	Cz	32	sociale	mole	quantity	797.3000000000002	1	
s21_2018_nf	2	Cz	33	sociale	immensità	quantity	1640.0	1	
s21_2018_nf	2	Cz	34	sociale	scherzo	social	865.5999999999999	1	
s21_2018_nf	2	Cz	35	sociale	cospirazione	social	1465.7000000000003	1	
s21_2018_nf	2	Cz	36	sociale	enormità	quantity	1433.7000000000003	1	
s21_2018_nf	2	Cz	37	sociale	frazione	quantity	643.3000000000002	1	
s21_2018_nf	2	Cz	38	sociale	diffamazione	social	675.9000000000001	1	
s21_2018_nf	2	Cz	39	sociale	massa	quantity	699.4000000000001	1	
s21_2018_nf	2	Cz	40	quantità	etnia	social	642.0999999999999	1	
s21_2018_nf	2	Cz	41	sociale	grossezza	quantity	827.5999999999999	1	
s21_2018_nf	2	Cz	42	sociale	nomea	social	621.0	1	
s21_2018_nf	2	Cz	43	quantità	accumulo	quantity	975.0999999999999	1	
s21_2018_nf	2	Cz	44	sociale	emarginazione	social	1211.1	1	
s21_2018_nf	2	Cz	45	sociale	dissenso	social	1061.3000000000002	1	
s21_2018_nf	2	Cz	46	sociale	competizione	social	1045.4	1	
s21_2018_nf	2	Cz	47	quantità	scherzo	social	774.2000000000003	1	
s21_2018_nf	2	Cz	48	quantità	carenza	quantity	722.2000000000003	1	
s21_2018_nf	2	Cz	49	sociale	sudditanza	social	1152.2000000000003	1	
s21_2018_nf	2	Cz	50	sociale	quintale	quantity	861.0	1	
s21_2018_nf	2	Cz	51	quantità	notorietà	social	1269.1	1	
s21_2018_nf	2	Cz	52	quantità	servitù	social	701.3000000000002	1	
s21_2018_nf	2	Cz	53	sociale	estensione	quantity	1076.1	1	
s21_2018_nf	2	Cz	54	sociale	altruismo	social	955.5	1	
s21_2018_nf	2	Cz	55	sociale	relazione	social	784.0999999999999	1	
s21_2018_nf	2	Cz	57	quantità	emarginazione	social	1313.0	-1	
s21_2018_nf	2	Cz	58	quantità	cumulo	quantity	679.3000000000002	1	
s21_2018_nf	2	Cz	59	quantità	dilatazione	quantity	870.7000000000003	1	
s21_2018_nf	2	Cz	60	sociale	stazza	quantity	1070.8000000000002	1	
s21_2018_nf	2	Cz	61	sociale	dilatazione	quantity	702.7000000000003	1	
s21_2018_nf	2	Cz	62	quantità	lusinga	social	861.5	1	
s21_2018_nf	2	Cz	63	sociale	addizione	quantity	837.5999999999999	1	
s21_2018_nf	2	Cz	64	quantità	dissenso	social	1271.0	1	
s21_2018_nf	2	Cz	65	sociale	dispetto	social	991.2000000000003	1	
s21_2018_nf	2	Cz	66	sociale	tonnellata	quantity	706.7000000000003	1	
s21_2018_nf	2	Cz	67	quantità	estensione	quantity	1073.4	1	
s21_2018_nf	2	Cz	68	quantità	cospirazione	social	1201.4	1	
s21_2018_nf	2	Cz	69	sociale	sfacciataggine	social	1956.1	1	
s21_2018_nf	2	Cz	70	sociale	espansione	quantity	681.0	1	
s21_2018_nf	2	Cz	71	quantità	relazione	social	1208.4	1	
s21_2018_nf	2	Cz	72	quantità	complotto	social	1683.1	1	
s21_2018_nf	2	Cz	73	sociale	lusinga	social	1290.6	1	
s21_2018_nf	2	Cz	74	quantità	enormità	quantity	850.0	1	
s21_2018_nf	2	Cz	75	sociale	rivalità	social	890.9000000000001	1	
s21_2018_nf	2	Cz	76	quantità	mole	quantity	850.2000000000003	1	
s21_2018_nf	2	Cz	77	quantità	decremento	quantity	763.0999999999999	1	
s21_2018_nf	2	Cz	78	sociale	carenza	quantity	959.2000000000003	1	
s21_2018_nf	2	Cz	79	quantità	porzione	quantity	651.3000000000002	1	
s21_2018_nf	2	Cz	80	sociale	tradizione	social	923.9000000000001	1	
s21_2018_nf	2	Cz	81	quantità	stazza	quantity	634.0	1	
s21_2018_nf	2	Cz	82	quantità	addizione	quantity	1859.4	1	
s21_2018_nf	2	Cz	83	quantità	sudditanza	social	691.7000000000003	1	
s21_2018_nf	2	Cz	84	quantità	competizione	social	683.0999999999999	1	
s21_2018_nf	2	Cz	85	quantità	carico	quantity	474.5	1	
s21_2018_nf	2	Cz	86	quantità	incremento	quantity	786.5999999999999	1	
s21_2018_nf	2	Cz	87	quantità	altruismo	social	613.9000000000001	1	
s21_2018_nf	2	Cz	88	quantità	catasta	quantity	696.0999999999999	1	
s21_2018_nf	2	Cz	89	quantità	offesa	social	966.7000000000003	1	
s21_2018_nf	2	Cz	90	quantità	diminuzione	quantity	538.8000000000002	1	
s21_2018_nf	2	Cz	91	sociale	venerazione	social	728.4000000000001	1	
s21_2018_nf	2	Cz	92	sociale	offesa	social	1061.8000000000002	1	
s21_2018_nf	2	Cz	93	sociale	infamia	social	1197.8000000000002	1	
s21_2018_nf	2	Cz	94	quantità	rivalità	social	1032.6	1	
s21_2018_nf	2	Cz	95	sociale	accumulo	quantity	754.0999999999999	1	
s21_2018_nf	2	Cz	96	sociale	allargamento	quantity	590.7000000000003	1	
s21_2018_nf	2	Cz	97	quantità	alleanza	social	1010.2000000000003	1	
s21_2018_nf	2	Cz	98	quantità	fascino	social	1284.2000000000003	1	
s21_2018_nf	2	Cz	99	sociale	complotto	social	627.8000000000002	1	
s21_2018_nf	2	Cz	100	sociale	fascino	social	573.0	1	
s21_2018_nf	2	Cz	101	quantità	ingrandimento	quantity	601.0999999999999	1	
s21_2018_nf	2	Cz	102	sociale	patto	social	644.0	1	
s21_2018_nf	2	Cz	103	quantità	quintale	quantity	564.8000000000002	1	
s21_2018_nf	2	Cz	104	quantità	tonnellata	quantity	648.7000000000003	1	
s21_2018_nf	2	Cz	105	quantità	grossezza	quantity	673.5999999999999	1	
s21_2018_nf	2	Cz	106	quantità	immensità	quantity	673.5999999999999	1	
s21_2018_nf	2	Cz	107	sociale	grandezza	quantity	625.5999999999999	1	
s21_2018_nf	2	Cz	108	quantità	grandezza	quantity	547.0999999999999	1	
s21_2018_nf	2	Cz	109	quantità	espansione	quantity	840.0	1	
s21_2018_nf	2	Cz	110	sociale	riduzione	quantity	649.4000000000001	1	
s21_2018_nf	2	Cz	111	quantità	venerazione	social	642.0	1	
s21_2018_nf	2	Cz	112	sociale	socievolezza	social	635.4000000000001	1	
s14_2018_lr	3	rSATL	1	quantità	sfacciataggine	social	844.7000000000003	1	
s14_2018_lr	3	rSATL	2	sociale	immensità	quantity	549.3000000000002	1	
s14_2018_lr	3	rSATL	3	quantità	patto	social	554.2000000000003	1	
s14_2018_lr	3	rSATL	4	quantità	nomea	social	519.0	1	
s14_2018_lr	3	rSATL	5	quantità	allargamento	quantity	604.9000000000001	1	
s14_2018_lr	3	rSATL	6	sociale	altruismo	social	559.7000000000003	1	
s14_2018_lr	3	rSATL	7	quantità	dispetto	social	555.9000000000001	1	
s14_2018_lr	3	rSATL	8	quantità	grossezza	quantity	520.5	1	
s14_2018_lr	3	rSATL	9	quantità	carico	quantity	710.5999999999999	1	
s14_2018_lr	3	rSATL	10	sociale	servitù	social	548.8000000000002	1	
s14_2018_lr	3	rSATL	11	quantità	porzione	quantity	569.5	-1	
s14_2018_lr	3	rSATL	12	quantità	addizione	quantity	573.5	1	
s14_2018_lr	3	rSATL	13	sociale	allargamento	quantity	497.5999999999999	1	
s14_2018_lr	3	rSATL	14	quantità	competizione	social	560.5	1	
s14_2018_lr	3	rSATL	15	sociale	penuria	quantity	540.4000000000001	-1	
s14_2018_lr	3	rSATL	16	quantità	dissenso	social	649.8000000000002	1	
s14_2018_lr	3	rSATL	17	quantità	penuria	quantity	578.5999999999999	-1	
s14_2018_lr	3	rSATL	18	quantità	riduzione	quantity	574.0999999999999	1	
s14_2018_lr	3	rSATL	19	sociale	competizione	social	530.0999999999999	1	
s14_2018_lr	3	rSATL	20	quantità	stazza	quantity	527.5	-1	
s14_2018_lr	3	rSATL	21	sociale	infamia	social	501.0	1	
s14_2018_lr	3	rSATL	22	quantità	massa	quantity	435.8000000000002	1	
s14_2018_lr	3	rSATL	23	sociale	estensione	quantity	509.0999999999999	1	
s14_2018_lr	3	rSATL	24	quantità	espansione	quantity	547.0999999999999	1	
s14_2018_lr	3	rSATL	25	sociale	accrescimento	quantity	536.0	1	
s14_2018_lr	3	rSATL	26	sociale	dissenso	social	677.4000000000001	1	
s14_2018_lr	3	rSATL	27	quantità	carenza	quantity	612.7000000000003	-1	
s14_2018_lr	3	rSATL	28	sociale	dilatazione	quantity	702.9000000000001	1	
s14_2018_lr	3	rSATL	29	quantità	grandezza	quantity	509.5	1	
s14_2018_lr	3	rSATL	30	quantità	accrescimento	quantity	587.5999999999999	1	
s14_2018_lr	3	rSATL	31	sociale	gentilezza	social	703.0	1	
s14_2018_lr	3	rSATL	32	quantità	decremento	quantity	997.9000000000001	1	
s14_2018_lr	3	rSATL	33	sociale	dispetto	social	696.5	1	
s14_2018_lr	3	rSATL	34	quantità	notorietà	social	615.3000000000002	1	
s14_2018_lr	3	rSATL	35	sociale	emarginazione	social	753.4000000000001	1	
s14_2018_lr	3	rSATL	36	quantità	dilatazione	quantity	558.3000000000002	1	
s14_2018_lr	3	rSATL	37	quantità	enormità	quantity	530.9000000000001	-1	
s14_2018_lr	3	rSATL	38	quantità	tradizione	social	544.3000000000002	1	
s14_2018_lr	3	rSATL	39	quantità	scherzo	social	549.2000000000003	1	
s14_2018_lr	3	rSATL	40	quantità	immensità	quantity	593.8000000000002	1	
s14_2018_lr	3	rSATL	41	sociale	cospirazione	social	620.7000000000003	1	
s14_2018_lr	3	rSATL	42	sociale	nomea	social	686.5999999999999	1	
s14_2018_lr	3	rSATL	43	sociale	grossezza	quantity	550.0	1	
s14_2018_lr	3	rSATL	44	quantità	cumulo	quantity	578.9000000000001	1	
s14_2018_lr	3	rSATL	45	sociale	decremento	quantity	734.2000000000003	1	
s14_2018_lr	3	rSATL	46	quantità	lusinga	social	563.5999999999999	1	
s14_2018_lr	3	rSATL	47	sociale	diffamazione	social	823.7000000000003	1	
s14_2018_lr	3	rSATL	48	sociale	tradizione	social	513.9000000000001	1	
s14_2018_lr	3	rSATL	49	sociale	patto	social	576.0	1	
s14_2018_lr	3	rSATL	50	sociale	carenza	quantity	787.3000000000002	1	
s14_2018_lr	3	rSATL	51	quantità	complotto	social	494.7000000000003	1	
s14_2018_lr	3	rSATL	52	sociale	venerazione	social	525.4000000000001	1	
s14_2018_lr	3	rSATL	53	quantità	fascino	social	467.7000000000003	1	
s14_2018_lr	3	rSATL	54	sociale	cumulo	quantity	651.5999999999999	1	
s14_2018_lr	3	rSATL	55	quantità	infamia	social	492.5	1	
s14_2018_lr	3	rSATL	56	sociale	incremento	quantity	571.0999999999999	1	
s14_2018_lr	3	rSATL	57	sociale	accumulo	quantity	647.2000000000003	1	
s14_2018_lr	3	rSATL	58	quantità	estensione	quantity	528.0999999999999	-1	
s14_2018_lr	3	rSATL	59	sociale	riduzione	quantity	637.5	1	
s14_2018_lr	3	rSATL	60	quantità	plebe	social	550.8000000000002	1	
s14_2018_lr	3	rSATL	61	sociale	tonnellata	quantity	571.5999999999999	1	
s14_2018_lr	3	rSATL	62	quantità	incremento	quantity	567.5999999999999	1	
s14_2018_lr	3	rSATL	63	sociale	mole	quantity	651.7000000000003	1	
s14_2018_lr	3	rSATL	64	sociale	relazione	social	668.4000000000001	1	
s14_2018_lr	3	rSATL	65	sociale	porzione	quantity	1124.6	-1	
s14_2018_lr	3	rSATL	66	quantità	rivalità	social	578.5999999999999	1	
s14_2018_lr	3	rSATL	67	sociale	offesa	social	582.0999999999999	1	
s14_2018_lr	3	rSATL	68	sociale	scherzo	social	513.4000000000001	1	
s14_2018_lr	3	rSATL	69	quantità	etnia	social	511.5	1	
s14_2018_lr	3	rSATL	70	sociale	complotto	social	509.7000000000003	1	
s14_2018_lr	3	rSATL	71	quantità	venerazione	social	459.8000000000002	1	
s14_2018_lr	3	rSATL	72	quantità	ingrandimento	quantity	539.9000000000001	1	
s14_2018_lr	3	rSATL	73	sociale	rivalità	social	625.2000000000003	1	
s14_2018_lr	3	rSATL	74	sociale	socievolezza	social	555.2000000000003	1	
s14_2018_lr	3	rSATL	75	sociale	addizione	quantity	792.0	1	
s14_2018_lr	3	rSATL	76	quantità	servitù	social	491.5	1	
s14_2018_lr	3	rSATL	77	quantità	cospirazione	social	538.8000000000002	1	
s14_2018_lr	3	rSATL	78	quantità	mole	quantity	624.4000000000001	1	
s14_2018_lr	3	rSATL	79	sociale	espansione	quantity	738.4000000000001	1	
s14_2018_lr	3	rSATL	80	sociale	frazione	quantity	735.9000000000001	1	
s14_2018_lr	3	rSATL	81	quantità	offesa	social	541.2000000000003	1	
s14_2018_lr	3	rSATL	82	quantità	catasta	quantity	506.5999999999999	-1	
s14_2018_lr	3	rSATL	83	sociale	sudditanza	social	609.4000000000001	1	
s14_2018_lr	3	rSATL	84	sociale	diminuzione	quantity	699.5	1	
s14_2018_lr	3	rSATL	85	quantità	quintale	quantity	674.2000000000003	1	
s14_2018_lr	3	rSATL	86	sociale	alleanza	social	666.4000000000001	1	
s14_2018_lr	3	rSATL	87	quantità	diffamazione	social	674.3000000000002	1	
s14_2018_lr	3	rSATL	88	quantità	sudditanza	social	506.4000000000001	1	
s14_2018_lr	3	rSATL	89	quantità	altruismo	social	577.0999999999999	1	
s14_2018_lr	3	rSATL	90	sociale	sfacciataggine	social	860.5999999999999	1	
s14_2018_lr	3	rSATL	91	sociale	plebe	social	548.5999999999999	1	
s14_2018_lr	3	rSATL	92	sociale	enormità	quantity	545.4000000000001	1	
s14_2018_lr	3	rSATL	93	sociale	catasta	quantity	494.0999999999999	-1	
s14_2018_lr	3	rSATL	94	sociale	notorietà	social	645.0	1	
s14_2018_lr	3	rSATL	95	sociale	ingrandimento	quantity	589.8000000000002	1	
s14_2018_lr	3	rSATL	96	sociale	etnia	social	457.2000000000003	1	
s14_2018_lr	3	rSATL	97	quantità	diminuzione	quantity	689.8000000000002	1	
s14_2018_lr	3	rSATL	98	sociale	lusinga	social	465.2000000000003	1	
s14_2018_lr	3	rSATL	99	sociale	grandezza	quantity	449.4000000000001	1	
s14_2018_lr	3	rSATL	100	sociale	fascino	social	450.2000000000003	1	
s14_2018_lr	3	rSATL	101	quantità	gentilezza	social	682.8000000000002	1	
s14_2018_lr	3	rSATL	102	quantità	relazione	social	506.3000000000002	1	
s14_2018_lr	3	rSATL	103	quantità	socievolezza	social	513.0999999999999	1	
s14_2018_lr	3	rSATL	104	quantità	frazione	quantity	455.0999999999999	-1	
s14_2018_lr	3	rSATL	105	sociale	quintale	quantity	647.9000000000001	1	
s14_2018_lr	3	rSATL	106	quantità	emarginazione	social	520.5	1	
s14_2018_lr	3	rSATL	107	quantità	tonnellata	quantity	566.7000000000003	1	
s14_2018_lr	3	rSATL	108	sociale	massa	quantity	610.7000000000003	1	
s14_2018_lr	3	rSATL	109	sociale	stazza	quantity	620.8000000000002	1	
s14_2018_lr	3	rSATL	110	sociale	carico	quantity	711.0	1	
s14_2018_lr	3	rSATL	111	quantità	alleanza	social	532.9000000000001	1	
s14_2018_lr	3	rSATL	112	quantità	accumulo	quantity	658.3000000000002	1	
s07_2018_am	2	rSATL	1	sociale	offesa	social	922.3000000000002	1	
s07_2018_am	2	rSATL	2	quantità	venerazione	social	776.4000000000001	1	
s07_2018_am	2	rSATL	3	quantità	immensità	quantity	595.7000000000003	1	
s07_2018_am	2	rSATL	4	sociale	dissenso	social	678.5999999999999	1	
s07_2018_am	2	rSATL	5	sociale	mole	quantity	582.0	1	
